Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description
Nem.339	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.132	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.339.SingleWorm.SK.18
Nem.340	Yes	Bad	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	1.02	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.340.SingleWorm.SK.18
Nem.341	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.136	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.341.SingleWorm.SK.18
Nem.342	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.11	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.342.SingleWorm.SK.18
Nem.343	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.15	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.343.SingleWorm.SK.18
Nem.344	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.11	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.344.SingleWorm.SK.18
Nem.345	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.206	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.345.SingleWorm.SK.18
Nem.346	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.182	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	Nem.346.SingleWorm.SK.18
SK.1.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.01	Coastal.scrub	1.77	33.601967	-117.026633	1272	5.88	4.28	8.40	117.00	1.70	0.99	74.00	15.00	11.00	1.34	Compact.Soil	SK.1.1.Soil.Coastal.scrub
SK.1.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.01	Coastal.scrub	4.44	33.601967	-117.026633	1272	5.88	4.28	8.40	117.00	1.70	0.99	74.00	15.00	11.00	1.34	Compact.Soil	SK.1.2.Soil.Coastal.scrub
SK.1.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.01	Coastal.scrub	8.06	33.601967	-117.026633	1272	5.88	4.28	8.40	117.00	1.70	0.99	74.00	15.00	11.00	1.34	Compact.Soil	SK.1.3.Soil.Coastal.scrub
SK.2.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.02	Coastal.scrub	7.32	33.601967	-117.026633	1331	5.95	5.52	5.90	164.00	2.20	1.28	61.60	24.20	14.20	1.33	Compact.Soil	SK.2.1.Soil.Coastal.scrub
SK.2.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.02	Coastal.scrub	10.1	33.601967	-117.026633	1331	5.95	5.52	5.90	164.00	2.20	1.28	61.60	24.20	14.20	1.33	Compact.Soil	SK.2.2.Soil.Coastal.scrub
SK.2.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.02	Coastal.scrub	8.72	33.601967	-117.026633	1331	5.95	5.52	5.90	164.00	2.20	1.28	61.60	24.20	14.20	1.33	Compact.Soil	SK.2.3.Soil.Coastal.scrub
SK.3.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.03	Coastal.scrub	9.6	33.602033	-117.026583	1367	6.19	5.27	7.50	94.00	2.12	1.23	67.00	19.00	14.00	1.40	Compact.Soil	SK.3.1.Soil.Coastal.scrub
SK.3.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.03	Coastal.scrub	10.4	33.602033	-117.026583	1367	6.19	5.27	7.50	94.00	2.12	1.23	67.00	19.00	14.00	1.40	Compact.Soil	SK.3.2.Soil.Coastal.scrub
SK.3.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.03	Coastal.scrub	7.06	33.602033	-117.026583	1367	6.19	5.27	7.50	94.00	2.12	1.23	67.00	19.00	14.00	1.40	Compact.Soil	SK.3.3.Soil.Coastal.scrub
SK.4.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.04	Riparian	1.9	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.4.1.Soil.Riparian
SK.4.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.04	Riparian	0.94	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.4.2.Soil.Riparian
SK.4.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.04	Riparian	1.17	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.4.3.Soil.Riparian
SK.5.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.05	Riparian	4.7	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.5.1.Soil.Riparian
SK.5.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.05	Riparian	5.26	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.5.2.Soil.Riparian
SK.5.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.05	Riparian	7.56	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.5.3.Soil.Riparian
SK.6.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.06	Riparian	5.06	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.6.1.Soil.Riparian
SK.6.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.06	Riparian	4.38	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.6.2.Soil.Riparian
SK.6.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.06	Riparian	2.44	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.6.3.Soil.Riparian
SK.7.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.07	Hollyleaf.cherry	2.34	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	SK.7.1.Soil.Hollyleaf.cherry
SK.7.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.07	Hollyleaf.cherry	3.82	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	SK.7.2.Soil.Hollyleaf.cherry
SK.7.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.07	Hollyleaf.cherry	1.75	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	SK.7.3.Soil.Hollyleaf.cherry
SK.8.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.08	Hollyleaf.cherry	6.8	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	SK.8.1.Soil.Hollyleaf.cherry
SK.8.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.08	Hollyleaf.cherry	4.92	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	SK.8.2.Soil.Hollyleaf.cherry
SK.8.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.08	Hollyleaf.cherry	2.72	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	SK.8.3.Soil.Hollyleaf.cherry
SK.9.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.09	Hollyleaf.cherry	5.98	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	SK.9.1.Soil.Hollyleaf.cherry
SK.9.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.09	Hollyleaf.cherry	4.9	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	SK.9.2.Soil.Hollyleaf.cherry
SK.9.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.09	Hollyleaf.cherry	5.14	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	SK.9.3.Soil.Hollyleaf.cherry
SK.10.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.10	Oak.wood	8.7	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.1.Soil.Oak.wood
SK.10.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.10	Oak.wood	9.12	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.2.Soil.Oak.wood
SK.10.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.10	Oak.wood	10.8	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.3.Soil.Oak.wood
SK.11.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.11	Oak.wood	8.36	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.1.Soil.Oak.wood
SK.11.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.11	Oak.wood	9.5	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.2.Soil.Oak.wood
SK.11.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.11	Oak.wood	12.3	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.3.Soil.Oak.wood
SK.12.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.12	Oak.wood	11.8	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.1.Soil.Oak.wood
SK.12.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.12	Oak.wood	11.6	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.2.Soil.Oak.wood
SK.12.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.12	Oak.wood	9.54	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.3.Soil.Oak.wood
SK.13.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.13	Native.grass	9.46	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.1.Soil.Native.grass
SK.13.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.13	Native.grass	10.5	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.2.Soil.Native.grass
SK.13.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.13	Native.grass	10.1	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.3.Soil.Native.grass
SK.14.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.14	Native.grass	11.4	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	SK.14.1.Soil.Native.grass
SK.14.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.14	Native.grass	11.6	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	SK.14.2.Soil.Native.grass
SK.14.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.14	Native.grass	12.7	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	SK.14.3.Soil.Native.grass
SK.15.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.15	Native.grass	9.56	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	SK.15.1.Soil.Native.grass
SK.15.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.15	Native.grass	13.8	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	SK.15.2.Soil.Native.grass
SK.15.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.15	Native.grass	11.7	33.622317	-117.01915	1838	6.70	5.17	13.00	114.00	1.59	0.92	69.00	19.00	12.00	1.27	Compact.Soil	SK.15.3.Soil.Native.grass
SK.16.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.16	Chaparral	9.58	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	SK.16.1.Soil.Chaparral
SK.16.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.16	Chaparral	10.2	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	SK.16.2.Soil.Chaparral
SK.16.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.16	Chaparral	9.5	33.620883	-117.0186	1840	7.01	5.72	16.20	236.00	3.58	2.08	64.00	22.00	14.00	1.20	Compact.Soil	SK.16.3.Soil.Chaparral
SK.17.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.17	Chaparral	8.04	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.1.Soil.Chaparral
SK.17.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.17	Chaparral	6.5	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.2.Soil.Chaparral
SK.17.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.17	Chaparral	7.64	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.3.Soil.Chaparral
SK.18.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.18	Chaparral	8.4	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.1.Soil.Chaparral
SK.18.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.18	Chaparral	11.2	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.2.Soil.Chaparral
SK.18.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	Soil	Environment	True.Sample	SK.18	Chaparral	4.46	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.3.Soil.Chaparral
SoilBlank.C1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank	Environment	Control.Sample	no.data	Soil.Blank	3.92	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank.C1
SoilBlank.C2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank	Environment	Control.Sample	no.data	Soil.Blank	4.64	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank.C2
SoilBlank.C4	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank	Environment	Control.Sample	no.data	Soil.Blank	2.82	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank.C4
SoilBlank.C6	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank	Environment	Control.Sample	no.data	Soil.Blank	6.88	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilBlank.C6
SoilNegCtrl.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilNegCtrl	Environment	Control.Sample	no.data	NegCtrl	0.106	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilNegCtrl.1
SoilZymoMock.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilZymoMock	Environment	True.Sample	no.data	ZymoMock	13.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	SoilZymoMock.1
WormBlank.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WLB_Blank	0.0001	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank.1
WormBlank.11	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WLB_Blank	0.274	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank.11
WormBlank.13	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WLB_Blank	0.0001	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank.13
WormBlank.15	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WLB_Blank	0.0001	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank.15
