Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description		
Nem.535	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Mesorhabditis	Mesorhabditis sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.17	Chaparral	0.3820	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.Chaparral2		
Nem.536	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.17	Chaparral	0.9360	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.Chaparral2		
Nem.537	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.17	Chaparral	3.8400	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.Chaparral2		
Nem.538	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Boleodorinae	Neopsilenchus	Neopsilenchus sp.	Herbivores	P-p2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.17	Chaparral	1.0300	33.621083	-117.0185	1841	6.71	14.76	18.70	321.00	3.98	2.31	63.34	24.30	12.36	1.20	Compact.Soil	SK.17.Chaparral2		
Nem.317	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Nygolaimina	Nygolaimina infraorder	Nygolaimoidea	Nygolaimidae	Nygolaiminae	Nygolaimus	Nygolaimus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	10.4000	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.318	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.2360	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.319	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	7.6200	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.320	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.3220	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.321	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.1580	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.323	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.1120	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.324	Yes	No	Nematoda	Chromadorea	Chromadoria	Tylenchida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.1740	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.325	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	9.5800	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.327	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.6240	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.328	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.9540	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.330	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.2560	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.331	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	7.5800	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.332	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Filenchus	Filenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.1480	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.333	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	8.0200	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.334	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.5660	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.337	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.6720	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.338	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Tylencholaimoidea	Tylencholaimidae	Tylencholaiminae	Tylencholaimus	Tylencholaimus sp.	Fungivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	4.8000	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.339	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.4460	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.340	Yes	Bad	Nematoda	Chromadorea	Chromadoria	Tylenchida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.5400	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.341	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.7360	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.342	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	6.4000	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.343	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.4560	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.344	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	4.8200	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.345	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.6040	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
Nem.346	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.18	Chaparral	0.7760	33.62105	-117.0184	1848	6.28	3.31	4.00	125.00	2.06	1.19	71.00	20.00	9.00	1.32	Compact.Soil	SK.18.Chaparral3		
WLB.Blank.1	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.7370	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.1		
WLB.Blank.11	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.5260	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.11		
WLB.Blank.13	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.1600	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.13		
WLB.Blank.15	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.4620	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.15		
WLB.Blank.17	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.5060	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.17		
WLB.Blank.19	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.1500	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.19		
WLB.Blank.22	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.1100	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.22		
WLB.Blank.23	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.0001	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.23		
WLB.Blank.25	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.0001	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.25		
WLB.Blank.28	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.1320	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.28		
WLB.Blank.29	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.2700	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.29		
WLB.Blank.32	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.2780	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.32		
WLB.Blank.4	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.3300	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.4		
WLB.Blank.5	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.2180	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.5		
WLB.Blank.8	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	0.6260	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.8		
WLB.Blank.9	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormBlank	Microbiome	Control.Sample	no.data	WormBlank	1.2500	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WLB.Blank.9		
NegCtrl.10	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.1680	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.10		
NegCtrl.11	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.3800	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.11		
NegCtrl.12	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.3640	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.12		
NegCtrl.14	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.2360	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.14		
NegCtrl.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.0001	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.2		
NegCtrl.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.6500	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.3		
NegCtrl.7	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormNegCtrl	Microbiome	Control.Sample	no.data	WormNegCtrl	0.2280	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	NegCtrl.7		
ZymoMock.10	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	4.8400	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.10		
ZymoMock.11	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	6.3800	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.11		
ZymoMock.12	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	7.6400	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.12		
ZymoMock.14	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	11.0000	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.14		
ZymoMock.2	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	0.0840	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.2		
ZymoMock.3	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	0.9440	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.3		
ZymoMock.7	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	WormZymoMock	Microbiome	True.Sample	no.data	WormZymoMock	11.1000	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	no.data	ZymoMock.7		
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
